sku_id,category,current_price,cost,optimal_price,price_change_pct,current_units,predicted_units_at_optimal,current_profit,optimal_profit_estimate,predicted_elasticity,profit_lift_pct
SKU-006342,Beauty,130.33,66.73,145.97,12.0,684,621.1,43502.4,49218.76,-0.851,13.140332487403006
SKU-006341,Beauty,57.0,23.21,63.84,12.0,606,566.0,20476.74,22996.51,-0.603,12.305523242469253
SKU-006340,Beauty,146.01,72.81,163.53,12.0,255,230.7,18666.0,20927.59,-0.884,12.116093431908293
SKU-006347,Beauty,43.07,19.87,48.24,12.0,681,622.9,15799.2,17670.89,-0.787,11.846739075396219
SKU-006357,Beauty,50.66,20.95,56.74,12.0,711,645.7,21123.81,23110.1,-0.85,9.40308590164367
SKU-006358,Beauty,210.6,81.39,235.87,12.0,466,424.7,60211.86,65602.4,-0.82,8.952621626370604
SKU-006359,Beauty,97.25,41.75,108.92,12.0,476,434.4,26418.0,29177.8,-0.807,10.446665152547506
SKU-006376,Beauty,89.84,45.8,100.62,12.0,945,874.4,41617.8,47933.76,-0.685,15.17610253305075
SKU-006375,Beauty,30.06,12.61,33.67,12.0,374,336.1,6526.3,7077.38,-0.943,8.443988170939122
SKU-006374,Beauty,94.09,45.66,105.38,12.0,243,216.6,11768.49,12935.01,-1.015,9.912231730663844
SKU-006373,Beauty,154.32,78.45,172.84,12.0,372,338.7,28223.64,31967.86,-0.828,13.266254813340872
SKU-006372,Beauty,115.79,56.71,129.68,12.0,575,522.5,33971.0,38129.43,-0.845,12.2411174236849
SKU-006371,Beauty,59.57,23.61,66.72,12.0,608,547.3,21863.68,23594.42,-0.928,7.916050728880042
SKU-006370,Beauty,68.65,26.8,76.89,12.0,271,244.4,11341.35,12240.16,-0.913,7.925070648555943
SKU-006369,Beauty,77.04,38.95,86.28,12.0,160,145.6,6094.4,6892.29,-0.832,13.092182987660816
SKU-006368,Beauty,121.0,57.69,135.52,12.0,163,148.6,10319.53,11562.94,-0.818,12.049095259183318
SKU-006367,Beauty,109.3,43.08,122.42,12.0,249,228.8,16488.78,18152.45,-0.746,10.089709487299858
SKU-006366,Beauty,25.26,11.48,28.29,12.0,858,787.2,11823.24,13233.56,-0.76,11.928371580040654
SKU-006365,Beauty,157.3,67.24,176.18,12.0,740,671.4,66644.4,73136.45,-0.859,9.74132860375365
SKU-006364,Beauty,113.45,58.97,127.06,12.0,489,448.1,26640.72,30513.97,-0.77,14.538833785273075
SKU-006363,Beauty,139.85,62.87,156.63,12.0,671,629.8,51653.58,59048.17,-0.56,14.315735714736523
SKU-006362,Beauty,22.01,10.82,24.65,12.0,448,410.0,5013.12,5670.54,-0.783,13.113988893144391
SKU-006361,Beauty,178.6,67.99,200.03,12.0,473,439.2,52318.53,57998.37,-0.653,10.856268324052687
SKU-006360,Beauty,63.2,25.27,70.78,12.0,346,311.0,13123.78,14153.98,-0.942,7.849872521483903
SKU-006417,Beauty,82.97,34.53,92.93,12.0,276,252.8,13369.44,14759.79,-0.776,10.399463253509488
SKU-006339,Beauty,56.58,22.6,63.37,12.0,91,82.9,3092.18,3379.02,-0.825,9.276303449346424
SKU-006418,Beauty,190.56,82.2,213.43,12.0,119,108.8,12894.84,14283.45,-0.787,10.76872609508921
SKU-006420,Beauty,140.0,80.02,156.8,12.0,498,447.1,29870.04,34329.53,-0.951,14.929641875270327
SKU-006477,Beauty,122.13,41.03,136.79,12.0,541,497.8,43875.1,47663.79,-0.735,8.635171201889014
SKU-006476,Beauty,19.75,9.14,22.12,12.0,531,492.6,5633.91,6393.97,-0.662,13.490808337371396
SKU-006475,Beauty,143.97,46.93,161.25,12.0,584,532.0,56671.36,60811.01,-0.824,7.304659708184169
SKU-006474,Beauty,107.38,47.31,120.27,12.0,190,173.4,11413.3,12649.0,-0.808,10.826842368114399
SKU-006473,Beauty,107.89,43.18,120.84,12.0,383,347.6,24783.93,26990.93,-0.857,8.90496382131487
SKU-006472,Beauty,109.22,47.07,122.33,12.0,630,589.5,39154.5,44361.97,-0.587,13.299799512188892
SKU-006471,Beauty,33.52,16.66,37.54,12.0,312,283.9,5260.32,5928.06,-0.833,12.693904553335166
SKU-006478,Beauty,178.72,67.96,200.17,12.0,146,132.8,16170.96,17553.04,-0.838,8.546678737687818
SKU-006470,Beauty,17.55,7.54,19.66,12.0,667,613.2,6676.67,7429.08,-0.743,11.269240504622813
SKU-006468,Beauty,162.87,79.8,182.41,12.0,128,116.4,10632.96,11940.07,-0.841,12.29300213675215
SKU-006467,Beauty,149.46,52.37,167.4,12.0,373,341.0,36214.57,39225.06,-0.791,8.31292488078692
SKU-006466,Beauty,43.2,20.21,48.38,12.0,926,838.8,21288.74,23633.65,-0.872,11.014789978176264
SKU-006465,Beauty,94.19,36.31,105.49,12.0,153,139.3,8855.64,9639.76,-0.825,8.85447014557954
SKU-006464,Beauty,115.67,43.79,129.55,12.0,202,185.7,14519.76,15928.61,-0.741,9.702984071362053
SKU-006463,Beauty,120.27,53.28,134.7,12.0,251,228.2,16814.49,18582.18,-0.84,10.512896912127555
SKU-006462,Beauty,69.08,33.34,77.37,12.0,248,224.5,8863.52,9883.9,-0.879,11.512130620791726
SKU-006469,Beauty,18.08,6.82,20.25,12.0,508,448.1,5720.08,6017.29,-1.108,5.195906350960122
SKU-006461,Beauty,49.04,25.01,54.92,12.0,551,506.0,13240.53,15136.11,-0.752,14.316496394026522
SKU-006479,Beauty,102.29,42.33,114.56,12.0,797,726.4,47788.12,52472.74,-0.818,9.80289661949454
SKU-006481,Beauty,161.91,72.68,181.34,12.0,702,659.9,62639.46,71700.23,-0.546,14.464955476946951
SKU-006497,Beauty,134.74,67.07,150.91,12.0,1027,941.8,69497.09,78959.77,-0.764,13.615937012614499
SKU-006496,Beauty,191.4,76.78,214.37,12.0,188,167.5,21548.56,23049.22,-1.018,6.964084839079732
SKU-006495,Beauty,56.97,26.77,63.81,12.0,1019,904.8,30773.8,33510.24,-1.049,8.892109521736025
SKU-006494,Beauty,164.33,67.56,184.05,12.0,124,112.8,11999.48,13139.36,-0.836,9.499411641171118
SKU-006493,Beauty,16.9,9.97,18.93,12.0,677,629.5,4691.61,5639.48,-0.641,20.203512227145914
SKU-006492,Beauty,129.18,56.9,144.68,12.0,685,636.2,49511.8,55847.43,-0.652,12.79620211747503
SKU-006491,Beauty,115.65,50.13,129.53,12.0,1102,978.8,72203.04,77714.49,-1.046,7.633265856950078
SKU-006480,Beauty,115.09,55.85,128.9,12.0,350,316.9,20734.0,23146.27,-0.878,11.634368669817686
SKU-006490,Beauty,120.73,57.13,135.22,12.0,386,352.2,24549.6,27504.54,-0.808,12.03661159448628
SKU-006488,Beauty,115.7,52.32,129.58,12.0,236,210.8,14957.68,16290.59,-0.995,8.911208155275418
SKU-006487,Beauty,181.01,79.4,202.73,12.0,243,223.7,24691.23,27583.51,-0.732,11.713794736025696
SKU-006486,Beauty,85.2,41.48,95.42,12.0,350,314.8,15302.0,16980.43,-0.936,10.968696902365703
SKU-006485,Beauty,13.04,6.1,14.6,12.0,1021,926.8,7085.74,7882.48,-0.854,11.244273710297016
SKU-006484,Beauty,128.57,49.92,144.0,12.0,527,486.3,41448.55,45749.66,-0.709,10.37698544339911
SKU-006483,Beauty,103.25,38.7,115.64,12.0,143,129.9,9230.65,9994.76,-0.848,8.277965257051246
SKU-006482,Beauty,155.01,81.54,173.61,12.0,703,647.5,51649.41,59616.44,-0.726,15.425210084684405
SKU-006489,Beauty,65.8,26.29,73.7,12.0,100,90.8,3951.0,4302.31,-0.856,8.891672994178702
SKU-006460,Beauty,48.81,19.48,54.67,12.0,160,146.7,4692.8,5161.45,-0.767,9.986575178997615
SKU-006459,Beauty,45.21,17.49,50.64,12.0,892,815.7,24726.24,27035.76,-0.789,9.340360685652161
SKU-006458,Beauty,113.91,54.87,127.58,12.0,983,886.8,58036.32,64478.72,-0.909,11.100634912758078
SKU-006436,Beauty,26.41,13.46,29.58,12.0,406,364.4,5257.7,5873.56,-0.954,11.713486885900682
SKU-006435,Beauty,64.88,24.96,72.67,12.0,910,842.5,36327.2,40190.48,-0.68,10.63467594529721
SKU-006434,Beauty,96.69,43.16,108.29,12.0,95,86.6,5085.35,5642.12,-0.814,10.948508952186176
SKU-006433,Beauty,136.06,69.07,152.39,12.0,527,487.4,35303.73,40611.07,-0.689,15.033368995287466
SKU-006432,Beauty,31.81,13.19,35.63,12.0,347,317.0,6461.14,7112.35,-0.798,10.07887153041105
SKU-006431,Beauty,135.66,58.69,151.94,12.0,469,428.8,36098.93,39984.75,-0.791,10.764363375867369
SKU-006430,Beauty,103.9,44.36,116.37,12.0,344,311.9,20481.76,22458.43,-0.865,9.650879611908358
SKU-006437,Beauty,41.3,16.43,46.26,12.0,328,300.1,8157.36,8951.84,-0.783,9.739425500407005
SKU-006429,Beauty,131.97,67.52,147.81,12.0,170,154.0,10956.5,12367.48,-0.87,12.878017615114313
SKU-006427,Beauty,79.65,40.89,89.21,12.0,300,278.8,11628.0,13468.68,-0.648,15.82972136222911
SKU-006426,Beauty,13.08,6.24,14.65,12.0,422,380.6,2886.48,3200.66,-0.911,10.884537568249208
SKU-006425,Beauty,16.76,7.52,18.77,12.0,789,712.7,7290.36,8018.82,-0.897,9.992099155597245
SKU-006424,Beauty,64.58,29.39,72.33,12.0,346,316.6,12175.74,13593.87,-0.784,11.647177091495053
SKU-006423,Beauty,88.9,35.09,99.57,12.0,615,553.8,33093.15,35709.8,-0.924,7.906923336098259
SKU-006422,Beauty,63.15,31.03,70.73,12.0,151,136.3,4850.12,5412.67,-0.901,11.59868209446364
SKU-006421,Beauty,135.98,61.8,152.3,12.0,1255,1164.5,93095.9,105382.27,-0.661,13.197541459935413
SKU-006428,Beauty,121.25,57.71,135.8,12.0,1189,1097.4,75549.06,85692.07,-0.708,13.425726276409012
SKU-006438,Beauty,27.38,10.09,30.67,12.0,244,218.4,4218.76,4494.12,-0.977,6.527036380358209
SKU-006439,Beauty,119.43,50.07,133.76,12.0,256,232.2,17756.16,19430.35,-0.862,9.428784151528259
SKU-006440,Beauty,164.06,58.67,183.75,12.0,475,431.3,50060.25,53944.02,-0.852,7.758191379387824
SKU-006457,Beauty,73.83,24.44,82.69,12.0,387,350.9,19113.93,20437.61,-0.865,6.9252110895038355
SKU-006456,Beauty,168.89,84.49,189.16,12.0,606,542.6,51146.4,56796.82,-0.974,11.047541957987272
SKU-006455,Beauty,106.88,49.87,119.71,12.0,347,314.1,19782.47,21937.94,-0.878,10.895858808328773
SKU-006454,Beauty,114.41,46.25,128.14,12.0,298,269.2,20311.68,22044.23,-0.897,8.529821265400006
SKU-006453,Beauty,116.33,68.55,130.29,12.0,1021,932.0,48783.38,57543.34,-0.804,17.95685333816559
SKU-006452,Beauty,54.28,24.39,60.79,12.0,685,634.4,20474.65,23093.38,-0.678,12.790108744227613
SKU-006451,Beauty,87.76,40.86,98.29,12.0,899,785.4,42163.1,45108.45,-1.192,6.985610640583828
SKU-006450,Beauty,91.39,43.29,102.36,12.0,660,599.9,31746.0,35432.39,-0.843,11.612140112140112
SKU-006449,Beauty,115.89,41.48,129.8,12.0,641,574.7,47696.81,50758.97,-0.963,6.4200519908983456
SKU-006448,Beauty,46.64,16.9,52.24,12.0,470,421.2,13977.8,14882.36,-0.968,6.47140465595446
SKU-006447,Beauty,110.17,49.77,123.39,12.0,699,626.1,42219.6,46092.94,-0.972,9.174269770438382
SKU-006446,Beauty,27.43,10.23,30.72,12.0,463,424.1,7963.6,8691.03,-0.774,9.134436686925508
SKU-006445,Beauty,133.78,65.88,149.83,12.0,184,166.2,12493.6,13954.63,-0.897,11.694227444451544
SKU-006444,Beauty,182.6,70.06,204.51,12.0,261,237.0,29372.94,31866.46,-0.851,8.489174049312066
SKU-006443,Beauty,83.59,36.85,93.62,12.0,640,587.0,29913.6,33326.61,-0.762,11.409559531450576
SKU-006442,Beauty,125.81,48.67,140.91,12.0,632,570.2,48752.48,52593.67,-0.908,7.878963285560037
SKU-006441,Beauty,115.97,53.37,129.89,12.0,108,99.5,6760.8,7613.94,-0.723,12.618920837770675
SKU-006419,Beauty,15.86,7.62,17.76,12.0,457,409.5,3765.68,4153.9,-0.968,10.309426185974369
SKU-006338,Beauty,54.16,25.77,60.66,12.0,376,341.4,10674.64,11911.03,-0.852,11.58249833249647
SKU-006337,Beauty,176.16,72.53,197.3,12.0,153,138.6,15855.39,17296.6,-0.87,9.089716493886302
SKU-006336,Beauty,172.8,75.51,193.54,12.0,370,335.2,35997.3,39559.41,-0.872,9.895492161912145
SKU-006233,Beauty,79.15,39.94,88.65,12.0,957,860.0,37523.97,41888.73,-0.943,11.631924873620791
SKU-006232,Beauty,46.69,22.13,52.29,12.0,312,284.4,7662.72,8578.25,-0.817,11.947846195606783
SKU-006231,Beauty,107.74,49.87,120.67,12.0,783,714.0,45312.21,50549.72,-0.814,11.558716734407803
SKU-006230,Beauty,137.36,64.68,153.84,12.0,270,247.2,19623.6,22041.79,-0.778,12.322866344605487
SKU-006229,Beauty,35.61,14.81,39.88,12.0,533,486.8,11086.4,12205.94,-0.8,10.09831866070141
SKU-006228,Beauty,45.19,22.52,50.61,12.0,865,775.9,19609.55,21796.33,-0.96,11.15160725258868
SKU-006227,Beauty,53.33,28.53,59.73,12.0,507,458.4,12573.6,14300.5,-0.89,13.734332251701975
SKU-006234,Beauty,161.25,65.69,180.6,12.0,532,472.9,50837.92,54337.74,-1.04,6.88427063892465
SKU-006226,Beauty,31.74,17.92,35.55,12.0,710,620.4,9812.2,10936.41,-1.191,11.457267483337063
SKU-006224,Beauty,100.66,44.24,112.74,12.0,606,546.8,34190.52,37452.49,-0.908,9.540568555260354
SKU-006223,Beauty,34.86,14.65,39.04,12.0,551,504.9,11135.71,12316.68,-0.771,10.60525103473422
SKU-006222,Beauty,102.85,45.14,115.19,12.0,756,688.3,43628.76,48219.88,-0.827,10.523150325610885
SKU-006221,Beauty,27.96,13.93,31.32,12.0,923,846.4,12949.69,14714.91,-0.764,13.631368781800957
SKU-006220,Beauty,33.74,13.66,37.79,12.0,225,203.9,4518.0,4920.73,-0.867,8.913899955732617
SKU-006219,Beauty,159.8,78.77,178.98,12.0,117,106.0,9480.51,10617.25,-0.875,11.990283223159937
SKU-006218,Beauty,168.93,61.63,189.2,12.0,457,420.5,49036.1,53647.97,-0.734,9.405050564787999
SKU-006225,Beauty,38.52,17.09,43.14,12.0,611,556.0,13093.73,14485.63,-0.832,10.630278767012902
SKU-006217,Beauty,28.16,10.85,31.54,12.0,267,246.5,4621.77,5100.76,-0.703,10.363778379278932
SKU-006235,Beauty,84.32,42.06,94.44,12.0,295,264.8,12466.7,13871.41,-0.952,11.267697145194798
SKU-006237,Beauty,58.47,22.69,65.49,12.0,299,272.3,10698.22,11655.54,-0.824,8.94840450093568
SKU-006253,Beauty,32.38,16.58,36.27,12.0,385,357.8,6083.0,7043.59,-0.646,15.791385829360504
SKU-006252,Beauty,53.62,22.54,60.05,12.0,437,389.1,13581.96,14596.06,-1.025,7.466521768581269
SKU-006251,Beauty,106.41,52.95,119.18,12.0,509,467.4,27211.14,30952.7,-0.753,13.75010381777464
SKU-006250,Beauty,163.29,64.14,182.88,12.0,288,261.0,28555.2,30987.51,-0.87,8.517923180366438
SKU-006249,Beauty,198.79,81.44,222.64,12.0,123,111.3,14434.05,15713.21,-0.884,8.862100380697036
SKU-006248,Beauty,29.1,11.65,32.59,12.0,680,615.6,11866.0,12891.51,-0.878,8.642423731670323
SKU-006247,Beauty,50.12,21.07,56.13,12.0,571,530.4,16587.55,18598.78,-0.651,12.124937076301201
SKU-006236,Beauty,109.28,53.67,122.39,12.0,1114,1034.9,61949.54,71123.98,-0.65,14.809536923115152
SKU-006246,Beauty,158.45,61.47,177.46,12.0,293,264.0,28415.14,30619.54,-0.92,7.757836139466501
SKU-006244,Beauty,90.36,40.08,101.2,12.0,348,315.0,17497.44,19253.27,-0.879,10.03478223100065
SKU-006243,Beauty,27.84,13.85,31.18,12.0,427,394.5,5973.73,6837.07,-0.698,14.452276885630933
SKU-006242,Beauty,165.74,80.16,185.63,12.0,372,342.3,31835.76,36102.59,-0.734,13.40263276265432
SKU-006241,Beauty,44.04,22.09,49.32,12.0,90,81.5,1975.5,2219.5,-0.876,12.351303467476594
SKU-006240,Beauty,117.52,53.1,131.62,12.0,1154,1064.5,74340.68,83585.32,-0.713,12.435506374168238
SKU-006239,Beauty,65.85,28.83,73.75,12.0,571,508.8,21138.42,22854.62,-1.018,8.118866026883765
SKU-006238,Beauty,70.44,27.14,78.89,12.0,76,68.3,3290.8,3533.03,-0.947,7.360824115716547
SKU-006245,Beauty,72.97,33.89,81.73,12.0,471,428.5,18406.68,20499.0,-0.834,11.367177568143738
SKU-006216,Beauty,41.2,20.16,46.14,12.0,860,769.4,18094.4,19990.89,-0.983,10.481088071447498
SKU-006215,Beauty,47.0,25.39,52.64,12.0,217,192.0,4689.37,5230.97,-1.082,11.549525842490581
SKU-006214,Beauty,123.55,53.89,138.38,12.0,516,468.3,35944.56,39561.1,-0.857,10.061439060597777
SKU-006192,Beauty,62.81,25.14,70.35,12.0,733,663.0,27612.11,29971.01,-0.886,8.542990738483947
SKU-006191,Beauty,131.61,63.69,147.4,12.0,533,487.2,36201.36,40785.75,-0.793,12.663585014485633
SKU-006190,Beauty,89.07,38.77,99.76,12.0,442,396.4,22232.6,24176.4,-0.961,8.743017011055843
SKU-006189,Beauty,106.25,41.77,119.0,12.0,561,511.6,36173.28,39508.72,-0.814,9.220728670444057
SKU-006188,Beauty,117.52,51.29,131.62,12.0,124,112.5,8212.52,9039.73,-0.857,10.072547768529017
SKU-006187,Beauty,44.63,25.14,49.99,12.0,438,408.2,8536.62,10142.61,-0.621,18.812949387462474
SKU-006186,Beauty,109.35,49.54,122.47,12.0,641,584.4,38338.21,42621.42,-0.816,11.17217001002393
SKU-006193,Beauty,143.73,71.27,160.98,12.0,799,732.9,57895.54,65744.82,-0.762,13.557659191018878
SKU-006185,Beauty,29.77,12.99,33.34,12.0,100,92.2,1678.0,1876.45,-0.717,11.826579261025039
SKU-006183,Beauty,142.65,84.28,159.77,12.0,1150,1033.0,67125.5,77976.69,-0.947,16.165525768895584
SKU-006182,Beauty,160.22,66.57,179.45,12.0,317,293.4,29687.05,33120.3,-0.682,11.564806877072687
SKU-006181,Beauty,37.81,16.45,42.35,12.0,513,464.5,10957.68,12028.09,-0.877,9.768582400654147
SKU-006180,Beauty,144.43,60.08,161.76,12.0,686,622.6,57864.1,63310.13,-0.855,9.411759622978666
SKU-006179,Beauty,146.38,74.46,163.95,12.0,653,585.6,46963.76,52401.64,-0.961,11.578885506611902
SKU-006178,Beauty,26.77,13.14,29.98,12.0,1294,1177.3,17637.22,19828.98,-0.834,12.42690174528638
SKU-006177,Beauty,69.31,32.76,77.63,12.0,423,385.3,15460.65,17286.95,-0.824,11.812569329232602
SKU-006184,Beauty,54.69,25.75,61.25,12.0,323,292.4,9347.62,10382.25,-0.877,11.068378902865096
SKU-006194,Beauty,74.39,35.67,83.32,12.0,441,402.9,17075.52,19198.13,-0.797,12.430719532992264
SKU-006195,Beauty,42.99,20.3,48.15,12.0,581,520.8,13182.89,14504.47,-0.965,10.024964177050698
SKU-006196,Beauty,58.68,30.35,65.72,12.0,132,119.0,3739.56,4210.05,-0.913,12.581426691910291
SKU-006213,Beauty,57.44,28.84,64.33,12.0,590,536.0,16874.0,19024.3,-0.847,12.743273675477052
SKU-006212,Beauty,24.67,11.53,27.63,12.0,513,467.9,6740.82,7533.68,-0.812,11.762070489940402
SKU-006211,Beauty,107.03,50.39,119.87,12.0,98,89.6,5550.72,6227.51,-0.788,12.192832641531194
SKU-006210,Beauty,146.37,65.0,163.93,12.0,733,670.2,59644.21,66307.01,-0.79,11.170908291014324
SKU-006209,Beauty,77.94,38.89,87.29,12.0,380,346.7,14839.0,16779.39,-0.81,13.076285463980053
SKU-006208,Beauty,25.81,11.03,28.91,12.0,173,159.4,2556.94,2849.6,-0.723,11.445712453166678
SKU-006207,Beauty,103.04,49.96,115.4,12.0,573,525.0,30414.84,34361.54,-0.771,12.976231339701272
SKU-006206,Beauty,40.33,17.47,45.17,12.0,615,547.8,14058.9,15173.25,-1.021,7.926295798391059
SKU-006205,Beauty,106.64,52.46,119.44,12.0,759,682.4,41122.62,45705.26,-0.939,11.143842488635203
SKU-006204,Beauty,48.43,17.97,54.24,12.0,249,223.5,7584.54,8105.75,-0.954,6.872005421554905
SKU-006203,Beauty,81.0,32.58,90.72,12.0,388,346.4,18786.96,20141.04,-1.0,7.207552472566081
SKU-006202,Beauty,138.55,57.06,155.18,12.0,596,533.0,48568.04,52296.63,-0.986,7.677044410274725
SKU-006201,Beauty,51.33,22.53,57.49,12.0,737,656.5,21225.6,22949.26,-1.021,8.120665611337262
SKU-006200,Beauty,15.8,5.84,17.7,12.0,295,267.4,2938.2,3170.46,-0.866,7.9048396977741575
SKU-006199,Beauty,25.85,8.97,28.95,12.0,508,457.0,8575.04,9130.99,-0.934,6.4833516811583225
SKU-006198,Beauty,165.27,85.81,185.1,12.0,288,265.9,22884.48,26397.01,-0.706,15.348961392174964
SKU-006197,Beauty,60.87,24.43,68.17,12.0,676,617.2,24633.44,26999.42,-0.803,9.604748666852858
SKU-006254,Beauty,178.2,74.81,199.58,12.0,749,676.6,77439.11,84425.63,-0.897,9.021952860770233
SKU-006255,Beauty,35.42,15.42,39.67,12.0,718,645.3,14360.0,15649.47,-0.942,8.979596100278542
SKU-006256,Beauty,121.39,48.6,135.96,12.0,552,508.4,40180.08,44411.34,-0.726,10.53074060579271
SKU-006257,Beauty,167.94,76.56,188.09,12.0,648,578.4,59214.24,64512.32,-1.002,8.947307269332505
SKU-006314,Beauty,128.49,48.87,143.91,12.0,560,510.5,44587.2,48515.95,-0.817,8.811385330319021
SKU-006313,Beauty,71.25,36.81,79.8,12.0,914,826.5,31478.16,35533.31,-0.887,12.882423877380367
SKU-006312,Beauty,52.88,21.14,59.23,12.0,547,499.4,17361.78,19018.38,-0.804,9.54164837937126
SKU-006311,Beauty,176.76,71.61,197.97,12.0,474,418.8,49841.1,52922.48,-1.092,6.182407691644065
SKU-006310,Beauty,138.04,58.98,154.6,12.0,150,139.4,11859.0,13327.64,-0.648,12.384180790960443
SKU-006309,Beauty,142.9,60.53,160.05,12.0,210,190.3,17297.7,18934.63,-0.871,9.4632812454835
SKU-006308,Beauty,161.37,77.83,180.73,12.0,306,277.5,25563.24,28553.3,-0.863,11.696717630472486
SKU-006315,Beauty,81.52,41.32,91.3,12.0,765,691.7,30753.0,34574.21,-0.888,12.42548694436314
SKU-006307,Beauty,78.05,38.23,87.42,12.0,774,702.2,30820.68,34539.07,-0.859,12.064594291884534
SKU-006305,Beauty,179.27,78.64,200.78,12.0,554,499.7,55749.02,61032.44,-0.911,9.477153140987959
SKU-006304,Beauty,124.51,51.63,139.45,12.0,371,342.9,27038.48,30112.72,-0.695,11.36986990392952
SKU-006303,Beauty,82.76,36.14,92.69,12.0,125,114.4,5827.5,6471.66,-0.779,11.053796653796644
SKU-006302,Beauty,151.66,75.61,169.86,12.0,636,585.8,48367.8,55213.99,-0.725,14.154437456324231
SKU-006301,Beauty,149.82,74.72,167.8,12.0,237,212.2,17798.7,19755.05,-0.974,10.991533089495299
SKU-006300,Beauty,168.57,75.91,188.8,12.0,153,143.0,14176.98,16144.7,-0.596,13.87968382546918
SKU-006299,Beauty,70.28,30.48,78.71,12.0,412,374.1,16397.6,18045.69,-0.851,10.050800117090297
SKU-006306,Beauty,35.09,15.34,39.3,12.0,1178,1063.2,23265.5,25474.02,-0.905,9.492682297822963
SKU-006316,Beauty,135.62,67.91,151.89,12.0,623,571.2,42183.33,47972.99,-0.766,13.72499515803991
SKU-006317,Beauty,76.2,37.35,85.34,12.0,330,299.2,12820.5,14360.5,-0.864,12.012012012012008
SKU-006318,Beauty,23.52,10.09,26.34,12.0,280,250.3,3760.4,4067.38,-0.991,8.163493245399422
SKU-006335,Beauty,81.45,29.98,91.22,12.0,578,510.9,29749.66,31290.41,-1.089,5.179050785790484
SKU-006334,Beauty,92.04,37.39,103.08,12.0,109,98.6,5956.85,6477.78,-0.884,8.745058210295698
SKU-006333,Beauty,93.38,51.59,104.59,12.0,246,221.5,10280.34,11738.69,-0.926,14.185814866045288
SKU-006332,Beauty,186.34,72.36,208.7,12.0,1084,988.1,123554.32,134716.24,-0.817,9.03401839773792
SKU-006331,Beauty,76.1,39.18,85.23,12.0,840,754.9,31012.8,34766.29,-0.942,12.103034875922214
SKU-006330,Beauty,39.35,19.11,44.07,12.0,138,125.0,2793.12,3120.09,-0.873,11.706263962880236
SKU-006329,Beauty,150.54,64.25,168.6,12.0,624,571.0,53844.96,59590.39,-0.783,10.670320861971106
SKU-006328,Beauty,28.1,13.22,31.47,12.0,943,874.2,14031.84,15955.84,-0.669,13.711672881104686
SKU-006327,Beauty,109.11,54.93,122.2,12.0,590,540.8,31966.2,36379.5,-0.769,13.806145240910705
SKU-006326,Beauty,137.16,66.33,153.62,12.0,284,256.5,20115.72,22388.16,-0.899,11.296836503987917
SKU-006325,Beauty,46.86,21.32,52.48,12.0,683,622.3,17443.82,19391.94,-0.822,11.16796664950681
SKU-006324,Beauty,176.35,74.69,197.51,12.0,437,404.4,44425.42,49675.04,-0.683,11.816703139778983
SKU-006323,Beauty,68.09,28.22,76.26,12.0,162,147.1,6458.94,7066.54,-0.852,9.407116337974974
SKU-006322,Beauty,153.28,61.54,171.67,12.0,317,284.2,29081.58,31294.63,-0.965,7.609799742654966
SKU-006321,Beauty,147.72,66.02,165.45,12.0,705,647.0,57598.5,64332.51,-0.757,11.691294044115729
SKU-006320,Beauty,60.17,30.61,67.39,12.0,801,718.3,23677.56,26418.44,-0.962,11.575854944512853
SKU-006319,Beauty,66.45,31.03,74.42,12.0,93,84.9,3294.06,3682.42,-0.808,11.789706319860604
SKU-006298,Beauty,92.22,40.91,103.29,12.0,381,346.2,19549.11,21596.0,-0.845,10.470502237697765
SKU-006175,Beauty,11.63,5.5,13.03,12.0,130,121.6,796.9,915.25,-0.588,14.851298782783285
SKU-006297,Beauty,80.41,35.54,90.06,12.0,93,84.3,4172.91,4594.26,-0.87,10.097270250257019
SKU-006295,Beauty,164.83,75.55,184.61,12.0,448,398.9,39997.44,43502.34,-1.025,8.762810819892453
SKU-006273,Beauty,155.53,63.05,174.19,12.0,88,79.3,8138.24,8819.04,-0.913,8.365445108524705
SKU-006272,Beauty,75.77,35.2,84.86,12.0,865,785.0,35093.05,38985.12,-0.856,11.090714543193014
SKU-006271,Beauty,29.57,11.79,33.12,12.0,434,386.4,7716.52,8241.65,-1.025,6.805269732988428
SKU-006270,Beauty,136.05,62.98,152.38,12.0,259,238.6,18925.13,21329.12,-0.724,12.702634010968472
SKU-006269,Beauty,160.7,63.51,179.98,12.0,450,413.8,43735.5,48191.35,-0.741,10.188176652833514
SKU-006268,Beauty,70.93,39.03,79.44,12.0,825,733.2,26317.5,29629.13,-1.041,12.583376080554775
SKU-006267,Beauty,41.92,22.27,46.95,12.0,129,118.6,2534.85,2928.06,-0.739,15.512160482868808
SKU-006274,Beauty,58.56,28.26,65.59,12.0,831,760.0,25179.3,28368.55,-0.788,12.666158312582155
SKU-006266,Beauty,138.07,81.07,154.64,12.0,476,430.3,27132.0,31657.81,-0.89,16.680709125755566
SKU-006264,Beauty,22.9,9.69,25.65,12.0,384,344.8,5072.64,5501.82,-0.951,8.460683194549578
SKU-006263,Beauty,92.96,40.6,104.12,12.0,760,670.1,39793.6,42562.49,-1.111,6.958128945358055
SKU-006262,Beauty,114.55,58.37,128.3,12.0,457,416.1,25674.26,29094.8,-0.828,13.322837737095439
