sku_id,category,week,price,competitor_price,cost,promo,units_sold
SKU-000054,Apparel,13,95.41,96.25,51.92,0,599
SKU-000054,Apparel,14,84.31,88.55,51.92,0,647
SKU-000054,Apparel,15,89.44,99.63,51.92,0,564
SKU-000054,Apparel,16,103.28,105.96,51.92,1,707
SKU-000054,Apparel,17,104.7,91.04,51.92,0,364
SKU-000054,Apparel,18,91.01,99.25,51.92,0,637
SKU-000054,Apparel,19,78.89,82.98,51.92,0,641
SKU-000054,Apparel,20,100.23,102.76,51.92,0,455
SKU-000054,Apparel,21,89.52,87.44,51.92,0,492
SKU-000054,Apparel,22,93.62,95.93,51.92,0,443
SKU-000054,Apparel,23,96.88,86.65,51.92,0,477
SKU-000054,Apparel,24,90.15,87.0,51.92,0,511
SKU-000054,Apparel,25,87.4,103.34,51.92,1,1004
SKU-000055,Apparel,0,45.97,49.89,30.54,0,1003
SKU-000055,Apparel,1,46.32,54.53,30.54,1,1884
SKU-000055,Apparel,2,45.4,49.93,30.54,0,1057
SKU-000055,Apparel,3,50.95,50.41,30.54,0,906
SKU-000055,Apparel,4,52.06,51.09,30.54,0,1030
SKU-000055,Apparel,5,41.2,55.22,30.54,0,1340
SKU-000055,Apparel,6,50.3,48.35,30.54,0,1087
SKU-000055,Apparel,7,63.48,54.77,30.54,0,631
SKU-000055,Apparel,8,46.06,55.52,30.54,0,1337
SKU-000055,Apparel,9,55.13,56.04,30.54,0,793
SKU-000055,Apparel,10,44.92,50.2,30.54,0,1164
SKU-000055,Apparel,11,44.06,51.02,30.54,0,1192
SKU-000055,Apparel,12,37.88,50.21,30.54,0,1581
SKU-000055,Apparel,13,48.97,52.95,30.54,0,949
SKU-000055,Apparel,14,54.91,49.21,30.54,0,717
SKU-000055,Apparel,15,52.95,49.82,30.54,0,610
SKU-000055,Apparel,16,48.62,53.78,30.54,0,781
SKU-000055,Apparel,17,45.91,51.94,30.54,0,912
SKU-000055,Apparel,18,50.08,50.73,30.54,0,651
SKU-000055,Apparel,19,43.29,54.56,30.54,0,1088
SKU-000055,Apparel,20,46.48,46.02,30.54,0,847
SKU-000055,Apparel,21,43.18,49.4,30.54,0,939
SKU-000055,Apparel,22,50.55,45.81,30.54,0,718
SKU-000055,Apparel,23,52.89,50.59,30.54,0,591
SKU-000055,Apparel,24,57.55,45.93,30.54,0,622
SKU-000055,Apparel,25,51.97,50.15,30.54,0,832
SKU-000056,Apparel,0,99.88,104.67,55.96,0,513
SKU-000056,Apparel,1,106.79,103.87,55.96,0,359
SKU-000056,Apparel,2,105.06,95.07,55.96,0,330
SKU-000056,Apparel,3,113.97,104.45,55.96,0,378
SKU-000056,Apparel,4,115.08,79.02,55.96,0,390
SKU-000056,Apparel,5,108.8,100.9,55.96,0,353
SKU-000056,Apparel,6,93.81,97.85,55.96,0,531
SKU-000056,Apparel,7,108.6,96.75,55.96,0,349
SKU-000056,Apparel,8,100.64,95.24,55.96,0,356
SKU-000056,Apparel,9,96.56,107.57,55.96,0,395
SKU-000056,Apparel,10,89.08,98.23,55.96,0,457
SKU-000056,Apparel,11,95.52,97.77,55.96,0,319
SKU-000056,Apparel,12,108.94,97.22,55.96,0,301
SKU-000056,Apparel,13,124.07,85.69,55.96,0,245
SKU-000056,Apparel,14,95.77,111.02,55.96,0,457
SKU-000056,Apparel,15,113.44,94.44,55.96,0,321
SKU-000056,Apparel,16,95.94,100.91,55.96,0,347
SKU-000056,Apparel,17,107.11,107.47,55.96,0,265
SKU-000056,Apparel,18,91.98,91.81,55.96,0,350
SKU-000056,Apparel,19,92.57,93.86,55.96,0,383
SKU-000056,Apparel,20,95.61,87.04,55.96,0,354
SKU-000056,Apparel,21,98.31,96.37,55.96,0,303
SKU-000056,Apparel,22,108.52,110.79,55.96,0,302
SKU-000056,Apparel,23,100.44,103.45,55.96,0,310
SKU-000056,Apparel,24,97.94,93.8,55.96,0,353
SKU-000056,Apparel,25,109.9,91.06,55.96,1,476
SKU-000057,Apparel,0,86.91,73.48,45.38,0,340
SKU-000057,Apparel,1,77.78,76.57,45.38,0,567
SKU-000057,Apparel,2,86.77,80.89,45.38,0,362
SKU-000057,Apparel,3,79.61,73.09,45.38,0,553
SKU-000057,Apparel,4,81.75,82.07,45.38,0,568
SKU-000057,Apparel,5,87.59,93.1,45.38,0,374
SKU-000057,Apparel,6,77.34,75.25,45.38,0,504
SKU-000057,Apparel,7,75.37,82.69,45.38,0,656
SKU-000057,Apparel,8,77.12,83.24,45.38,1,864
SKU-000057,Apparel,9,79.33,74.86,45.38,0,428
SKU-000057,Apparel,10,79.12,81.22,45.38,1,686
SKU-000057,Apparel,11,83.44,81.57,45.38,1,673
SKU-000057,Apparel,12,78.38,86.2,45.38,0,414
SKU-000057,Apparel,13,69.61,64.48,45.38,0,517
SKU-000057,Apparel,14,77.9,79.57,45.38,0,436
SKU-000057,Apparel,15,81.77,82.73,45.38,0,503
SKU-000057,Apparel,16,90.81,80.33,45.38,0,426
SKU-000057,Apparel,17,92.95,91.32,45.38,0,337
SKU-000057,Apparel,18,70.15,80.3,45.38,0,439
SKU-000057,Apparel,19,69.48,94.39,45.38,0,623
SKU-000057,Apparel,20,70.54,88.73,45.38,0,521
SKU-000057,Apparel,21,88.14,93.89,45.38,0,335
SKU-000057,Apparel,22,72.44,83.12,45.38,0,444
SKU-000057,Apparel,23,88.7,82.99,45.38,0,368
SKU-000057,Apparel,24,89.09,92.83,45.38,1,446
SKU-000057,Apparel,25,86.57,87.84,45.38,0,456
SKU-000058,Apparel,0,158.74,177.56,100.6,0,1056
SKU-000058,Apparel,1,163.8,199.0,100.6,0,1099
SKU-000058,Apparel,2,162.36,192.54,100.6,0,1097
SKU-000058,Apparel,3,123.82,162.03,100.6,0,1536
SKU-000058,Apparel,4,171.66,184.67,100.6,0,867
SKU-000058,Apparel,5,168.9,165.79,100.6,0,854
SKU-000058,Apparel,6,145.56,152.2,100.6,0,1251
SKU-000058,Apparel,7,185.69,151.28,100.6,0,751
SKU-000058,Apparel,8,185.53,178.35,100.6,0,710
SKU-000058,Apparel,9,173.65,165.64,100.6,0,1155
SKU-000058,Apparel,10,172.45,157.29,100.6,0,975
SKU-000058,Apparel,11,179.89,173.76,100.6,0,948
SKU-000058,Apparel,12,175.03,152.64,100.6,0,852
SKU-000058,Apparel,13,173.07,174.96,100.6,0,687
SKU-000058,Apparel,14,154.74,163.22,100.6,1,1293
SKU-000058,Apparel,15,208.09,167.05,100.6,0,490
SKU-000058,Apparel,16,204.85,173.38,100.6,0,529
SKU-000058,Apparel,17,172.05,167.46,100.6,0,677
SKU-000058,Apparel,18,163.3,165.05,100.6,0,809
SKU-000058,Apparel,19,188.33,179.95,100.6,1,875
SKU-000058,Apparel,20,186.88,179.14,100.6,0,562
SKU-000058,Apparel,21,162.81,163.03,100.6,0,857
SKU-000058,Apparel,22,197.36,188.01,100.6,0,757
SKU-000058,Apparel,23,144.13,190.82,100.6,0,1078
SKU-000058,Apparel,24,172.56,179.46,100.6,0,900
SKU-000058,Apparel,25,158.91,163.07,100.6,0,921
SKU-000059,Apparel,0,116.42,119.32,70.38,0,631
SKU-000059,Apparel,1,108.57,120.12,70.38,0,708
SKU-000059,Apparel,2,137.41,138.94,70.38,0,778
SKU-000059,Apparel,3,150.66,113.31,70.38,0,475
SKU-000059,Apparel,4,136.26,100.04,70.38,0,557
SKU-000059,Apparel,5,131.51,135.96,70.38,0,686
SKU-000059,Apparel,6,125.33,132.91,70.38,0,839
SKU-000059,Apparel,7,116.04,134.06,70.38,0,949
SKU-000059,Apparel,8,123.22,124.85,70.38,0,645
SKU-000059,Apparel,9,121.43,115.08,70.38,0,862
SKU-000059,Apparel,10,108.47,105.8,70.38,0,789
SKU-000059,Apparel,11,114.19,152.14,70.38,0,774
SKU-000059,Apparel,12,121.93,129.6,70.38,0,734
SKU-000059,Apparel,13,110.59,121.76,70.38,0,624
SKU-000059,Apparel,14,124.78,139.2,70.38,0,636
SKU-000059,Apparel,15,114.76,128.31,70.38,0,701
SKU-000059,Apparel,16,139.0,128.79,70.38,0,482
SKU-000059,Apparel,17,137.46,123.47,70.38,0,569
SKU-000059,Apparel,18,134.52,117.09,70.38,1,457
SKU-000059,Apparel,19,121.04,128.45,70.38,0,564
SKU-000059,Apparel,20,134.21,146.61,70.38,0,464
SKU-000059,Apparel,21,99.23,125.16,70.38,0,999
SKU-000059,Apparel,22,126.86,120.29,70.38,0,536
SKU-000059,Apparel,23,126.78,133.09,70.38,0,751
SKU-000059,Apparel,24,127.65,132.01,70.38,0,715
SKU-000059,Apparel,25,117.8,111.43,70.38,1,987
SKU-000060,Apparel,0,109.49,105.9,47.34,1,658
SKU-000060,Apparel,1,86.95,76.44,47.34,1,769
SKU-000060,Apparel,2,83.96,83.41,47.34,0,603
SKU-000060,Apparel,3,87.46,82.84,47.34,0,718
SKU-000060,Apparel,4,72.76,79.09,47.34,0,849
SKU-000060,Apparel,5,88.7,86.15,47.34,0,631
SKU-000060,Apparel,6,88.95,85.09,47.34,0,725
SKU-000060,Apparel,7,83.77,95.38,47.34,1,1155
SKU-000060,Apparel,8,80.5,88.42,47.34,0,828
SKU-000060,Apparel,9,90.75,91.0,47.34,0,622
SKU-000060,Apparel,10,91.29,92.56,47.34,0,626
SKU-000060,Apparel,11,87.24,72.98,47.34,0,554
SKU-000060,Apparel,12,93.75,94.21,47.34,0,496
SKU-000060,Apparel,13,89.0,92.62,47.34,0,531
SKU-000060,Apparel,14,76.06,79.59,47.34,0,795
SKU-000060,Apparel,15,87.43,101.74,47.34,0,656
SKU-000060,Apparel,16,79.12,90.21,47.34,0,563
SKU-000060,Apparel,17,74.58,80.61,47.34,0,628
SKU-000060,Apparel,18,73.71,86.1,47.34,0,601
SKU-000060,Apparel,19,102.61,80.5,47.34,0,401
SKU-000060,Apparel,20,78.64,84.67,47.34,0,592
SKU-000060,Apparel,21,91.3,85.85,47.34,0,494
SKU-000060,Apparel,22,75.38,83.85,47.34,0,640
SKU-000060,Apparel,23,93.74,84.91,47.34,1,809
SKU-000060,Apparel,24,91.09,84.51,47.34,0,476
SKU-000060,Apparel,25,85.29,79.06,47.34,0,627
SKU-000061,Apparel,0,105.26,90.07,54.84,0,131
SKU-000061,Apparel,1,114.39,92.25,54.84,0,87
SKU-000061,Apparel,2,114.15,108.01,54.84,0,99
SKU-000061,Apparel,3,115.49,105.8,54.84,1,118
SKU-000061,Apparel,4,91.82,92.49,54.84,0,208
SKU-000061,Apparel,5,101.37,95.13,54.84,0,160
SKU-000061,Apparel,6,84.3,81.67,54.84,1,275
SKU-000061,Apparel,7,82.57,92.35,54.84,0,218
SKU-000061,Apparel,8,105.28,83.49,54.84,1,212
SKU-000061,Apparel,9,103.04,105.98,54.84,0,133
SKU-000061,Apparel,10,92.51,108.28,54.84,0,208
SKU-000061,Apparel,11,95.32,90.52,54.84,0,146
SKU-000061,Apparel,12,88.43,95.33,54.84,0,234
SKU-000061,Apparel,13,97.12,109.97,54.84,0,148
SKU-000061,Apparel,14,111.23,108.31,54.84,0,116
SKU-000061,Apparel,15,105.23,115.67,54.84,0,117
SKU-000061,Apparel,16,101.38,120.0,54.84,0,124
SKU-000061,Apparel,17,108.45,96.83,54.84,0,91
SKU-000061,Apparel,18,99.14,94.88,54.84,0,113
SKU-000061,Apparel,19,86.05,93.76,54.84,0,191
SKU-000061,Apparel,20,91.49,112.78,54.84,0,208
SKU-000061,Apparel,21,98.03,106.95,54.84,0,114
SKU-000061,Apparel,22,91.88,109.67,54.84,0,167
SKU-000061,Apparel,23,92.15,89.98,54.84,0,167
SKU-000061,Apparel,24,98.62,113.52,54.84,0,162
SKU-000061,Apparel,25,95.65,97.86,54.84,0,135
SKU-000062,Apparel,0,26.53,25.03,15.51,0,418
SKU-000062,Apparel,1,34.3,24.69,15.51,1,478
SKU-000062,Apparel,2,26.72,33.53,15.51,0,543
SKU-000062,Apparel,3,25.86,30.92,15.51,0,579
SKU-000062,Apparel,4,33.9,29.25,15.51,0,345
SKU-000062,Apparel,5,33.75,27.1,15.51,0,282
SKU-000062,Apparel,6,28.25,22.84,15.51,0,406
SKU-000062,Apparel,7,26.63,24.45,15.51,0,507
SKU-000062,Apparel,8,25.8,24.03,15.51,0,494
SKU-000062,Apparel,9,30.36,31.15,15.51,0,366
SKU-000062,Apparel,10,30.41,27.78,15.51,0,398
SKU-000062,Apparel,11,29.0,27.02,15.51,0,383
SKU-000062,Apparel,12,26.88,30.17,15.51,1,549
SKU-000062,Apparel,13,27.55,25.36,15.51,0,344
SKU-000062,Apparel,14,23.43,27.31,15.51,0,683
SKU-000062,Apparel,15,27.86,29.83,15.51,0,411
SKU-000062,Apparel,16,25.13,30.09,15.51,0,402
SKU-000062,Apparel,17,27.02,26.52,15.51,0,455
SKU-000062,Apparel,18,27.28,27.29,15.51,0,411
SKU-000062,Apparel,19,27.63,30.64,15.51,0,346
SKU-000062,Apparel,20,29.61,24.84,15.51,0,303
SKU-000062,Apparel,21,30.14,30.9,15.51,0,329
SKU-000062,Apparel,22,28.53,27.75,15.51,0,389
SKU-000062,Apparel,23,26.55,27.73,15.51,0,435
SKU-000062,Apparel,24,26.51,29.86,15.51,0,478
SKU-000062,Apparel,25,25.61,26.5,15.51,0,547
SKU-000063,Apparel,0,65.74,61.64,38.82,0,408
SKU-000063,Apparel,1,67.84,65.28,38.82,0,394
SKU-000063,Apparel,2,62.53,63.62,38.82,0,374
SKU-000063,Apparel,3,55.67,68.41,38.82,0,469
SKU-000063,Apparel,4,56.64,63.33,38.82,0,633
SKU-000063,Apparel,5,66.62,51.54,38.82,0,392
SKU-000063,Apparel,6,54.48,62.04,38.82,0,512
SKU-000063,Apparel,7,61.22,64.19,38.82,0,520
SKU-000063,Apparel,8,54.8,65.7,38.82,0,657
SKU-000063,Apparel,9,76.06,71.47,38.82,0,412
SKU-000063,Apparel,10,60.22,64.81,38.82,0,403
SKU-000063,Apparel,11,61.48,58.54,38.82,1,665
SKU-000063,Apparel,12,63.92,61.7,38.82,0,453
SKU-000063,Apparel,13,62.27,62.51,38.82,0,398
SKU-000063,Apparel,14,60.23,61.33,38.82,0,357
SKU-000063,Apparel,15,58.94,68.22,38.82,1,662
SKU-000063,Apparel,16,56.74,64.73,38.82,1,660
SKU-000063,Apparel,17,52.78,61.5,38.82,0,459
SKU-000063,Apparel,18,48.55,67.71,38.82,0,534
SKU-000063,Apparel,19,61.85,60.9,38.82,0,349
SKU-000063,Apparel,20,52.68,58.36,38.82,0,483
SKU-000063,Apparel,21,67.07,58.67,38.82,0,358
SKU-000063,Apparel,22,62.54,66.33,38.82,0,428
SKU-000063,Apparel,23,64.85,64.96,38.82,0,350
SKU-000063,Apparel,24,67.39,71.79,38.82,1,581
SKU-000063,Apparel,25,62.06,57.91,38.82,0,389
SKU-000064,Apparel,0,84.88,104.91,54.09,1,1078
SKU-000064,Apparel,1,83.19,105.92,54.09,0,1037
SKU-000064,Apparel,2,82.35,84.82,54.09,0,861
SKU-000064,Apparel,3,81.33,102.55,54.09,0,1036
SKU-000064,Apparel,4,98.62,86.79,54.09,0,724
SKU-000064,Apparel,5,101.41,106.36,54.09,0,612
SKU-000064,Apparel,6,95.31,91.14,54.09,0,539
SKU-000064,Apparel,7,93.34,107.47,54.09,0,668
SKU-000064,Apparel,8,115.81,109.16,54.09,0,356
SKU-000064,Apparel,9,110.89,109.22,54.09,0,563
SKU-000064,Apparel,10,89.55,96.21,54.09,0,719
SKU-000064,Apparel,11,96.02,110.31,54.09,0,605
SKU-000064,Apparel,12,97.8,100.26,54.09,1,777
SKU-000064,Apparel,13,111.93,105.05,54.09,0,395
SKU-000064,Apparel,14,87.97,92.74,54.09,0,526
SKU-000064,Apparel,15,102.01,105.72,54.09,0,471
SKU-000064,Apparel,16,98.93,92.44,54.09,1,915
SKU-000064,Apparel,17,74.38,101.39,54.09,0,821
SKU-000064,Apparel,18,94.68,87.1,54.09,0,473
SKU-000064,Apparel,19,95.91,97.91,54.09,0,638
SKU-000064,Apparel,20,85.87,95.24,54.09,0,552
SKU-000064,Apparel,21,113.72,97.91,54.09,1,431
SKU-000064,Apparel,22,102.76,92.78,54.09,0,377
SKU-000064,Apparel,23,92.23,97.77,54.09,0,622
SKU-000064,Apparel,24,86.72,99.41,54.09,0,839
SKU-000064,Apparel,25,102.02,105.07,54.09,0,465
SKU-000065,Apparel,0,21.11,20.25,12.19,0,977
SKU-000065,Apparel,1,27.48,24.42,12.19,0,640
SKU-000065,Apparel,2,23.17,24.05,12.19,0,991
SKU-000065,Apparel,3,22.62,23.93,12.19,0,859
SKU-000065,Apparel,4,26.7,23.59,12.19,0,1093
SKU-000065,Apparel,5,25.8,24.38,12.19,0,899
SKU-000065,Apparel,6,23.88,23.07,12.19,0,1079
SKU-000065,Apparel,7,24.72,22.06,12.19,1,1414
SKU-000065,Apparel,8,23.92,22.55,12.19,0,972
SKU-000065,Apparel,9,22.39,23.25,12.19,0,1141
SKU-000065,Apparel,10,21.46,22.23,12.19,0,1007
SKU-000065,Apparel,11,23.69,23.35,12.19,0,722
SKU-000065,Apparel,12,21.48,23.54,12.19,0,1235
SKU-000065,Apparel,13,23.36,23.41,12.19,0,827
SKU-000065,Apparel,14,27.71,22.47,12.19,0,573
SKU-000065,Apparel,15,26.31,22.48,12.19,0,681
SKU-000065,Apparel,16,26.21,22.74,12.19,0,594
SKU-000065,Apparel,17,26.78,21.57,12.19,0,552
SKU-000065,Apparel,18,21.21,23.35,12.19,0,833
SKU-000065,Apparel,19,28.14,23.95,12.19,0,523
SKU-000065,Apparel,20,23.1,25.21,12.19,0,687
SKU-000065,Apparel,21,21.39,21.14,12.19,0,817
SKU-000065,Apparel,22,27.4,21.23,12.19,0,592
SKU-000065,Apparel,23,21.04,19.77,12.19,0,889
SKU-000065,Apparel,24,21.12,23.96,12.19,0,1036
SKU-000065,Apparel,25,28.62,25.33,12.19,1,842
SKU-000066,Apparel,0,37.32,36.79,21.03,0,621
SKU-000066,Apparel,1,38.01,37.87,21.03,0,740
SKU-000066,Apparel,2,35.68,34.12,21.03,0,884
SKU-000066,Apparel,3,34.71,40.95,21.03,0,691
SKU-000066,Apparel,4,32.84,33.85,21.03,0,875
SKU-000066,Apparel,5,33.99,36.65,21.03,0,835
SKU-000066,Apparel,6,33.41,37.33,21.03,0,904
SKU-000066,Apparel,7,39.66,36.82,21.03,0,649
SKU-000066,Apparel,8,31.16,41.14,21.03,0,1062
SKU-000066,Apparel,9,29.2,34.36,21.03,0,872
SKU-000066,Apparel,10,35.4,35.79,21.03,0,839
SKU-000066,Apparel,11,36.04,33.53,21.03,0,578
SKU-000066,Apparel,12,34.66,33.92,21.03,0,692
SKU-000066,Apparel,13,33.87,37.04,21.03,0,751
SKU-000066,Apparel,14,40.16,33.34,21.03,0,579
SKU-000066,Apparel,15,35.95,30.37,21.03,0,548
SKU-000066,Apparel,16,38.32,37.08,21.03,0,666
SKU-000066,Apparel,17,36.38,38.64,21.03,0,512
SKU-000066,Apparel,18,35.47,41.17,21.03,1,868
SKU-000066,Apparel,19,38.38,34.77,21.03,1,524
SKU-000066,Apparel,20,38.85,33.12,21.03,1,672
SKU-000066,Apparel,21,32.48,37.58,21.03,0,671
SKU-000066,Apparel,22,32.33,36.93,21.03,0,691
SKU-000066,Apparel,23,38.2,34.44,21.03,1,638
SKU-000066,Apparel,24,39.66,33.34,21.03,0,542
SKU-000066,Apparel,25,35.32,33.48,21.03,0,672
SKU-000067,Apparel,0,187.64,133.13,91.86,0,272
SKU-000067,Apparel,1,161.44,156.01,91.86,0,280
SKU-000067,Apparel,2,151.21,149.42,91.86,0,419
SKU-000067,Apparel,3,160.66,156.51,91.86,0,455
SKU-000067,Apparel,4,147.2,138.69,91.86,0,554
SKU-000067,Apparel,5,152.29,152.23,91.86,0,406
SKU-000067,Apparel,6,172.24,156.73,91.86,0,384
SKU-000067,Apparel,7,114.92,157.75,91.86,0,831
SKU-000067,Apparel,8,132.77,146.19,91.86,1,854
SKU-000067,Apparel,9,161.04,142.04,91.86,0,463
SKU-000067,Apparel,10,154.66,173.36,91.86,1,701
SKU-000067,Apparel,11,144.0,147.77,91.86,0,520
SKU-000067,Apparel,12,174.45,143.25,91.86,0,305
SKU-000067,Apparel,13,175.48,159.04,91.86,1,473
SKU-000067,Apparel,14,163.13,153.97,91.86,0,388
SKU-000067,Apparel,15,152.34,177.92,91.86,0,387
SKU-000067,Apparel,16,141.59,169.44,91.86,0,375
SKU-000067,Apparel,17,155.15,150.12,91.86,0,292
SKU-000067,Apparel,18,159.13,162.76,91.86,1,459
SKU-000067,Apparel,19,167.11,173.67,91.86,0,266
SKU-000067,Apparel,20,131.69,156.47,91.86,0,436
SKU-000067,Apparel,21,143.83,148.87,91.86,1,602
SKU-000067,Apparel,22,142.05,180.44,91.86,0,432
SKU-000067,Apparel,23,158.85,175.63,91.86,0,309
SKU-000067,Apparel,24,145.06,143.74,91.86,0,383
SKU-000067,Apparel,25,155.67,156.78,91.86,0,421
SKU-000068,Apparel,0,29.18,29.65,15.99,0,834
SKU-000068,Apparel,1,30.02,26.36,15.99,0,810
SKU-000068,Apparel,2,27.94,31.63,15.99,0,934
SKU-000068,Apparel,3,26.64,31.25,15.99,0,943
SKU-000068,Apparel,4,28.51,31.1,15.99,0,1086
SKU-000068,Apparel,5,32.7,25.18,15.99,0,608
SKU-000068,Apparel,6,26.15,26.61,15.99,0,863
SKU-000068,Apparel,7,29.0,25.72,15.99,0,827
SKU-000068,Apparel,8,28.66,26.41,15.99,0,1075
SKU-000068,Apparel,9,29.41,26.44,15.99,0,849
SKU-000068,Apparel,10,34.15,28.72,15.99,1,1031
SKU-000068,Apparel,11,36.37,30.53,15.99,1,719
SKU-000068,Apparel,12,34.0,29.95,15.99,0,601
SKU-000068,Apparel,13,27.42,28.22,15.99,1,1422
SKU-000068,Apparel,14,32.79,24.94,15.99,0,547
SKU-000068,Apparel,15,25.82,31.01,15.99,0,821
SKU-000068,Apparel,16,33.73,29.96,15.99,0,699
SKU-000068,Apparel,17,25.27,32.36,15.99,1,1454
SKU-000068,Apparel,18,31.13,30.53,15.99,0,573
SKU-000068,Apparel,19,29.2,31.57,15.99,0,886
SKU-000068,Apparel,20,26.18,34.54,15.99,0,1153
SKU-000068,Apparel,21,28.1,33.35,15.99,0,876
SKU-000068,Apparel,22,30.09,23.79,15.99,0,487
SKU-000068,Apparel,23,28.99,28.52,15.99,0,811
SKU-000068,Apparel,24,32.55,27.44,15.99,0,517
SKU-000068,Apparel,25,25.57,25.18,15.99,0,789
SKU-000069,Apparel,0,46.33,52.55,31.24,0,387
SKU-000069,Apparel,1,58.74,49.53,31.24,1,432
SKU-000069,Apparel,2,48.64,69.13,31.24,0,471
SKU-000069,Apparel,3,50.01,49.15,31.24,0,501
SKU-000069,Apparel,4,46.74,61.38,31.24,0,494
SKU-000069,Apparel,5,58.78,56.13,31.24,0,353
SKU-000069,Apparel,6,51.82,50.41,31.24,0,471
SKU-000069,Apparel,7,46.67,48.75,31.24,0,666
SKU-000069,Apparel,8,49.34,55.86,31.24,0,564
SKU-000069,Apparel,9,49.67,55.05,31.24,0,500
SKU-000069,Apparel,10,63.97,57.32,31.24,0,342
SKU-000069,Apparel,11,51.69,59.32,31.24,0,451
SKU-000069,Apparel,12,50.32,50.21,31.24,0,572
SKU-000069,Apparel,13,52.53,51.82,31.24,0,437
SKU-000069,Apparel,14,58.94,52.46,31.24,0,340
SKU-000069,Apparel,15,52.62,47.27,31.24,1,510
SKU-000069,Apparel,16,47.6,49.84,31.24,0,526
SKU-000069,Apparel,17,55.94,55.58,31.24,0,398
SKU-000069,Apparel,18,51.33,54.34,31.24,1,510
SKU-000069,Apparel,19,57.19,60.56,31.24,0,304
SKU-000069,Apparel,20,60.07,59.9,31.24,1,426
SKU-000069,Apparel,21,53.95,54.09,31.24,0,332
SKU-000069,Apparel,22,59.79,60.86,31.24,0,276
SKU-000069,Apparel,23,59.41,70.04,31.24,0,302
SKU-000069,Apparel,24,63.39,48.83,31.24,0,231
SKU-000069,Apparel,25,61.12,59.64,31.24,0,342
SKU-000070,Apparel,0,121.25,127.53,73.69,0,144
SKU-000070,Apparel,1,140.13,128.28,73.69,0,106
SKU-000070,Apparel,2,140.2,144.76,73.69,0,124
SKU-000070,Apparel,3,144.43,147.09,73.69,0,119
SKU-000070,Apparel,4,125.82,141.94,73.69,0,128
SKU-000070,Apparel,5,157.64,133.61,73.69,0,120
SKU-000070,Apparel,6,141.2,134.97,73.69,0,113
SKU-000070,Apparel,7,125.86,151.59,73.69,0,195
SKU-000070,Apparel,8,127.51,150.22,73.69,0,181
SKU-000070,Apparel,9,131.12,116.1,73.69,0,131
SKU-000070,Apparel,10,136.14,139.13,73.69,1,220
SKU-000070,Apparel,11,127.67,166.16,73.69,0,162
SKU-000070,Apparel,12,157.94,136.72,73.69,0,88
SKU-000070,Apparel,13,124.6,130.44,73.69,0,152
SKU-000070,Apparel,14,125.7,151.17,73.69,0,130
SKU-000070,Apparel,15,147.92,117.74,73.69,1,92
SKU-000070,Apparel,16,118.54,147.0,73.69,0,140
SKU-000070,Apparel,17,133.85,131.65,73.69,0,99
SKU-000070,Apparel,18,123.63,134.03,73.69,0,129
SKU-000070,Apparel,19,143.55,142.17,73.69,0,87
SKU-000070,Apparel,20,154.88,133.47,73.69,0,64
SKU-000070,Apparel,21,133.39,134.08,73.69,0,126
SKU-000070,Apparel,22,119.81,147.91,73.69,0,103
SKU-000070,Apparel,23,141.04,131.43,73.69,0,99
SKU-000070,Apparel,24,128.66,156.78,73.69,0,108
SKU-000070,Apparel,25,116.46,166.32,73.69,1,210
SKU-000071,Apparel,0,44.84,51.53,32.45,0,789
SKU-000071,Apparel,1,55.83,48.14,32.45,0,570
SKU-000071,Apparel,2,54.28,52.09,32.45,1,1106
SKU-000071,Apparel,3,50.9,48.88,32.45,0,721
SKU-000071,Apparel,4,52.54,53.2,32.45,0,707
SKU-000071,Apparel,5,64.14,51.46,32.45,0,524
SKU-000071,Apparel,6,53.81,49.89,32.45,0,685
SKU-000071,Apparel,7,56.66,58.13,32.45,0,680
SKU-000071,Apparel,8,50.08,47.73,32.45,0,896
SKU-000071,Apparel,9,52.93,49.27,32.45,0,772
SKU-000071,Apparel,10,54.31,51.59,32.45,0,689
SKU-000071,Apparel,11,47.53,42.63,32.45,0,821
SKU-000071,Apparel,12,46.95,59.42,32.45,0,1123
SKU-000071,Apparel,13,51.25,51.41,32.45,0,806
SKU-000071,Apparel,14,60.53,48.59,32.45,0,380
SKU-000071,Apparel,15,50.59,56.61,32.45,0,970
SKU-000071,Apparel,16,55.74,50.8,32.45,0,596
SKU-000071,Apparel,17,61.56,47.48,32.45,0,451
SKU-000071,Apparel,18,50.25,56.58,32.45,0,686
SKU-000071,Apparel,19,51.97,53.55,32.45,0,516
SKU-000071,Apparel,20,43.6,46.58,32.45,0,791
SKU-000071,Apparel,21,54.94,53.97,32.45,0,457
SKU-000071,Apparel,22,48.64,54.48,32.45,1,924
SKU-000071,Apparel,23,49.76,54.75,32.45,1,798
SKU-000071,Apparel,24,50.1,51.37,32.45,0,656
SKU-000071,Apparel,25,50.79,50.41,32.45,1,1306
SKU-000072,Apparel,0,19.29,17.89,9.93,0,151
SKU-000072,Apparel,1,16.64,16.77,9.93,0,261
SKU-000072,Apparel,2,18.92,16.15,9.93,1,249
SKU-000072,Apparel,3,22.61,18.92,9.93,0,125
SKU-000072,Apparel,4,16.46,18.08,9.93,0,196
SKU-000072,Apparel,5,19.98,17.66,9.93,0,172
SKU-000072,Apparel,6,21.13,21.34,9.93,0,109
SKU-000072,Apparel,7,19.27,19.48,9.93,0,171
SKU-000072,Apparel,8,19.81,17.59,9.93,0,185
